"id","kind","item","owner","evidence_location","completion_claim","note","anchor","line","fingerprint"
"prose.19_operations_and_runbooks.1116.1","evidence_requirement","Every runbook must name prerequisites, owner, commands, expected sanitized evidence, stop conditions, rollback, and escalation","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.19_operations_and_runbooks.1116.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.19_operations_and_runbooks.1116.1","1116","6a36390a82f6e021e46bfb6a0de4055e9e934d8291d737741d7635fd070dd727"
"rollback.matrix.1","rollback","Brain remote failure: Stop Brain drain or writes","OpenClaw (rollback path recorded, not executed)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#rollback.matrix.1","not_claimed","Unexecuted rollback/recovery action; not claimed implemented","rollback.matrix.1","1122","e13b5be2fd996b9d0127d4145d0be06d95bd88d584618483d6d9f75da1c01702"
"rollback.matrix.2","rollback","Skills remote failure: Stop Skills execution/telemetry drain","OpenClaw (rollback path recorded, not executed)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#rollback.matrix.2","not_claimed","Unexecuted rollback/recovery action; not claimed implemented","rollback.matrix.2","1123","8bf8cecd5edef27b7e1896b03b22a085437c600be40ac2436b5b8536c1f8a07f"
"rollback.matrix.3","rollback","Brain privacy/secret issue: Disable Brain hooks and MCP; revoke Brain credential","OpenClaw (rollback path recorded, not executed)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#rollback.matrix.3","not_claimed","Unexecuted rollback/recovery action; not claimed implemented","rollback.matrix.3","1124","11ea49542b06d91948acd9e4d317f721aaec134015d27853b81b1cf1b7b8ac81"
"rollback.matrix.4","rollback","Skills content leak: Disable Skills plugin and MCP; revoke Skills credential","OpenClaw (rollback path recorded, not executed)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#rollback.matrix.4","not_claimed","Unexecuted rollback/recovery action; not claimed implemented","rollback.matrix.4","1125","dc1157b28d85ed0c017e63e7b30b80c5533c4360c4d22d5d98fa850129601ad0"
"rollback.matrix.5","rollback","Shared Platform identity fault: Disable both actor bindings only if evidence confirms shared scope","OpenClaw (rollback path recorded, not executed)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#rollback.matrix.5","not_claimed","Unexecuted rollback/recovery action; not claimed implemented","rollback.matrix.5","1126","64b378fea8fa274b6bfb5f453f5a27db75224cb10d859d185d1b5c7c02293e26"
"rollback.matrix.6","rollback","Queue full: Reject new records and pause affected producer","OpenClaw (rollback path recorded, not executed)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#rollback.matrix.6","not_claimed","Unexecuted rollback/recovery action; not claimed implemented","rollback.matrix.6","1127","a96c229ccd5319346cbf89c550189ced0668fd6e4f0cabed453227c8899d223d"
"rollback.matrix.7","rollback","Native OpenClaw regression: Disable newly enabled plugin/domain","OpenClaw (rollback path recorded, not executed)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#rollback.matrix.7","not_claimed","Unexecuted rollback/recovery action; not claimed implemented","rollback.matrix.7","1128","37a8fb9b29d077bda78e4190b306bea23127835b41690d614ef1922666cb0d70"
"rollback.matrix.8","rollback","Bad plugin release: Disable plugin, restore prior OpenClaw/plugin build","OpenClaw (rollback path recorded, not executed)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#rollback.matrix.8","not_claimed","Unexecuted rollback/recovery action; not claimed implemented","rollback.matrix.8","1129","8f0b0294c25fcb39542e4b25f207525d3f06a6218cf6058dd4e394ca70d5e493"
"prose.20_rollback_matrix.1131.1","evidence_requirement","Rollback is domain-first. A shared rollback requires evidence of a shared fault","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.20_rollback_matrix.1131.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.20_rollback_matrix.1131.1","1131","ac0707be0a25c497d8422ea788b62b3808da19da73146bb207ba5a64821a150f"
"prose.21_evidence_handoffs_and_verification_artifacts.1135.1","evidence_requirement","Every phase handoff includes:","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.21_evidence_handoffs_and_verification_artifacts.1135.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.21_evidence_handoffs_and_verification_artifacts.1135.1","1135","594cbffc6dcc532e26a1326ef16117f578a47c1a984a02ad15f38bcb2e24cdc9"
"evidence.handoff.1","evidence_requirement","frozen source versions and owner approvals","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#evidence.handoff.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","evidence.handoff.1","1137","50b684ccd8252b5455e38f59197831a6c8cc1c82ab51492e30d866f0782e792a"
"evidence.handoff.2","evidence_requirement","files inspected, created, modified, and deleted","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#evidence.handoff.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","evidence.handoff.2","1138","9c6ed307020b01359bee64fb6ee794cfde406929bedcf6e71a229fafbb4b5825"
"evidence.handoff.3","evidence_requirement","commands actually run and execution location","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#evidence.handoff.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","evidence.handoff.3","1139","70de46cb71360d849325d10dc6b3a380b06b6af36c6731dfb20e050842473a48"
"evidence.handoff.4","evidence_requirement","test results with failures and reruns, not only final green status","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#evidence.handoff.4","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","evidence.handoff.4","1140","6f582cfeb9abc789868eed45e5ec22983ca3c0d5d03aac42580ea086fc29fd01"
"evidence.handoff.5","evidence_requirement","sanitized runtime evidence and artifact hashes","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#evidence.handoff.5","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","evidence.handoff.5","1141","4f469a5a8448857e3083dc217472cbbdcd63be0e2e21785f2c6e1075cd19399a"
"evidence.handoff.6","evidence_requirement","decisions with reason, evidence, impact, and approval status","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#evidence.handoff.6","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","evidence.handoff.6","1142","ff626db4d950ded0267af244aafc74ce2d1ce8742b20d0da86ec4b39dc3de778"
"evidence.handoff.7","evidence_requirement","active flags, environment, binding, plugin, and contract versions","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#evidence.handoff.7","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","evidence.handoff.7","1143","30200063b97ffee6eed47bea514866c8fe3d6594f56f327185a9d95b347418db"
"evidence.handoff.8","evidence_requirement","queue/health/canary measurements without payloads","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#evidence.handoff.8","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","evidence.handoff.8","1144","a85365622263737dafbab7bac376140ad6645b6fd1fbe243e4bbc84024537ed6"
"evidence.handoff.9","evidence_requirement","credentials referenced only by opaque ID/class and expiry state","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#evidence.handoff.9","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","evidence.handoff.9","1145","d19481cec044bf1f2f316db6caf6da81ad49949926e739bfa7996ba1231123f6"
"evidence.handoff.10","evidence_requirement","problems, blockers, risks, uncommitted changes, exact next action, and confidence","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#evidence.handoff.10","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","evidence.handoff.10","1146","9d87fe4ee056702b7a58b7e2e9fcfc9f8ab98c792b5565c9dc81a5ff52f6aef8"
"evidence.handoff.11","evidence_requirement","distinction between fake, stage, and production proof","Platform / Principal / Cursor maintenance (as labeled)","BLOCK: live/external gate named in plan item; OpenClaw fake-tier work is not live proof (docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md)","blocked","Label requires live/external proof beyond fake-tier OpenClaw work","evidence.handoff.11","1147","5d4681a8b58cdd576c401b612fa6da7680b22c67b9a8792d666e2cf5be9ee1df"
"evidence.handoff.12","evidence_requirement","explicit statement of native behavior preserved","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#evidence.handoff.12","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","evidence.handoff.12","1148","e264acb479ed1a6ffa2932016c3ad525d127b1aef5226136ca804e585742519a"
"evidence.handoff.13","evidence_requirement","explicit statement of whether work remains active","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#evidence.handoff.13","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","evidence.handoff.13","1149","0049bb5d928d7ca8789cbe43a35b556da323c34b0958f7fa196aec9ceb135692"
"verifier.role_separation.1153.1","evidence_requirement","The Phase 13 OpenClaw Grok handoff is the verifier's evidence index, not proof by assertion. It must contain:","Principal / OpenClaw Codex","OUT: Principal/verifier gate in plan §21–§24 (docs/OPENCLAW-PRIME-LISA-LINKBRAIN-LINKSKILLS-DETAILED-IMPLEMENTATION-PLAN.md)","outside_ownership","Principal/verifier gate or next-action ownership","verifier.role_separation.1153.1","1153","5e320e372d064fd5eeb5e2b316f26861374da1c6d97014fb151481af3e5b9b02"
"evidence.grok_handoff.1","evidence_requirement","every plan phase and issue claimed complete","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#evidence.grok_handoff.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","evidence.grok_handoff.1","1155","0ffdc71829dbc6ef04b974d9f23b455b5a1dcc409b791d845f2ddb966095e4a9"
"evidence.grok_handoff.2","evidence_requirement","all changed files","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#evidence.grok_handoff.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","evidence.grok_handoff.2","1156","5343aecee7c80206d171c9636fa25f04f187f5d4a623aa21bd2000e0512c905a"
"evidence.grok_handoff.3","evidence_requirement","intentionally untouched ownership boundaries","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#evidence.grok_handoff.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","evidence.grok_handoff.3","1157","9156779eea5e6da9c79ba32138dfd9f10586ddde8e364f9a61d8dd8157c69535"
"evidence.grok_handoff.4","evidence_requirement","exact repository, branch, worktree, commits, and session record","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#evidence.grok_handoff.4","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","evidence.grok_handoff.4","1158","0c90f4746218693cef25ffe9efaeb2a15569b3bf34acbe7be53b1e69a8e69701"
"evidence.grok_handoff.5","evidence_requirement","commands, tests, failures, reruns, and validation results","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#evidence.grok_handoff.5","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","evidence.grok_handoff.5","1159","c44da71536c559cfd9233f867a3d3cb62c83e96a72c1abdb0480c0a4d19f6416"
"evidence.grok_handoff.6","evidence_requirement","contract versions and hashes produced or consumed","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#evidence.grok_handoff.6","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","evidence.grok_handoff.6","1160","0cc1732508aa1eafc0aa56ff53f0eb01b51ac07b1e7eb6e27c67f816ebe59e1c"
"evidence.grok_handoff.7","evidence_requirement","every configuration, credential reference, profile change, deployment, and live action, including the actual operator","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#evidence.grok_handoff.7","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","evidence.grok_handoff.7","1161","f8045a3c68495221a4c787f66be0c886bd30f809cb3272486f294347495b4316"
